,price,percent_pro,all_comment,pic_comment,vid_comment,add_comment,pro_comment,mid_comment,con_comment
35,29.9,0.97,90000.0,500.0,0.0,300.0,50000.0,800.0,600.0
36,15.0,1.0,47.0,0.0,0.0,0.0,6.0,0.0,0.0
37,29.9,0.97,90000.0,500.0,0.0,300.0,50000.0,800.0,600.0
38,18.9,1.0,300.0,0.0,0.0,0.0,86.0,0.0,0.0
39,23.9,0.93,2000.0,0.0,0.0,9.0,500.0,18.0,17.0
40,14.9,0.93,2000.0,0.0,0.0,9.0,500.0,18.0,17.0
41,75.0,1.0,65.0,0.0,0.0,0.0,30.0,0.0,0.0
42,9.9,1.0,80.0,0.0,0.0,0.0,10.0,0.0,0.0
43,29.9,0.97,90000.0,500.0,0.0,300.0,50000.0,800.0,600.0
44,45.0,1.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0
45,59.9,0.9500000000000001,2000.0,0.0,0.0,3.0,300.0,8.0,8.0
46,29.9,0.93,2000.0,0.0,0.0,9.0,500.0,18.0,17.0
47,39.9,0.97,20000.0,500.0,1.0,66.0,10000.0,200.0,100.0
48,12.0,0.97,20000.0,500.0,1.0,66.0,10000.0,200.0,100.0
49,199.0,0.98,1000.0,0.0,0.0,4.0,300.0,1.0,5.0
50,59.0,0.97,7000.0,98.0,0.0,16.0,4000.0,67.0,42.0
51,74.9,0.97,300.0,0.0,0.0,0.0,67.0,0.0,2.0
52,98.0,0.98,8000.0,0.0,0.0,94.0,2000.0,7.0,25.0
53,168.0,1.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0
54,4.8,0.99,600.0,0.0,0.0,4.0,100.0,0.0,1.0
55,29.9,0.97,300.0,0.0,0.0,0.0,68.0,0.0,2.0
56,49.9,0.9500000000000001,300.0,0.0,0.0,0.0,20.0,0.0,1.0
57,115.0,0.98,30000.0,168.0,0.0,73.0,20000.0,100.0,100.0
58,89.0,0.99,2000.0,0.0,0.0,1.0,1000.0,0.0,2.0
59,14.0,1.0,100.0,0.0,0.0,1.0,20.0,0.0,0.0
60,29.9,0.96,1000.0,0.0,0.0,0.0,200.0,4.0,4.0
61,39.9,0.9500000000000001,200.0,0.0,0.0,0.0,45.0,1.0,1.0
62,39.0,0.98,1000.0,0.0,0.0,2.0,100.0,2.0,0.0
63,179.0,0.98,1000000.0,500.0,7.0,2000.0,800000.0,5000.0,5000.0
64,208.0,0.98,1000000.0,500.0,7.0,2000.0,800000.0,5000.0,5000.0
65,122.0,0.98,1000000.0,500.0,7.0,2000.0,800000.0,5000.0,5000.0
66,250.0,0.98,1000000.0,500.0,7.0,2000.0,800000.0,5000.0,5000.0
67,79.0,0.99,10000.0,132.0,0.0,45.0,10000.0,64.0,78.0
68,28.0,1.0,400.0,0.0,0.0,2.0,100.0,0.0,0.0
69,55.0,0.96,30000.0,0.0,0.0,85.0,9000.0,100.0,100.0
70,27.0,1.0,48.0,0.0,0.0,0.0,11.0,0.0,0.0
71,49.0,0.98,4000.0,0.0,0.0,12.0,800.0,8.0,6.0
72,165.6,0.99,4000.0,0.0,0.0,5.0,500.0,0.0,3.0
73,49.0,0.97,40000.0,0.0,0.0,100.0,10000.0,100.0,100.0
74,24.0,0.99,40000.0,370.0,0.0,87.0,20000.0,100.0,100.0
75,39.0,0.97,40000.0,0.0,0.0,100.0,10000.0,100.0,100.0
76,29.0,0.97,10000.0,0.0,0.0,11.0,2000.0,36.0,20.0
77,29.9,0.96,10000.0,0.0,0.0,66.0,3000.0,63.0,70.0
78,16.9,0.98,80000.0,0.0,0.0,100.0,20000.0,200.0,100.0
79,129.9,0.98,10000.0,0.0,0.0,28.0,2000.0,15.0,12.0
80,79.0,1.0,100.0,0.0,0.0,0.0,14.0,0.0,0.0
81,27.0,0.98,1000.0,0.0,0.0,3.0,400.0,4.0,4.0
82,59.9,0.93,1000.0,0.0,0.0,8.0,200.0,6.0,10.0
83,17.9,0.97,70000.0,500.0,1.0,100.0,20000.0,400.0,300.0
84,17.9,0.97,70000.0,500.0,1.0,100.0,20000.0,400.0,300.0
85,19.8,0.97,70000.0,500.0,1.0,100.0,20000.0,400.0,300.0
86,39.9,0.97,70000.0,500.0,1.0,100.0,20000.0,400.0,300.0
87,69.0,0.96,200.0,0.0,0.0,1.0,58.0,0.0,2.0
88,89.0,1.0,1000.0,0.0,0.0,6.0,900.0,0.0,0.0
89,49.0,0.93,6000.0,0.0,0.0,29.0,1000.0,47.0,69.0
90,84.9,0.96,200.0,0.0,0.0,1.0,63.0,2.0,0.0
91,9.0,0.97,5000.0,31.0,0.0,15.0,2000.0,28.0,23.0
92,0.49,0.9,300.0,0.0,0.0,1.0,89.0,3.0,6.0
93,59.9,0.98,300.0,0.0,0.0,0.0,58.0,1.0,0.0
94,25.0,0.9,300.0,0.0,0.0,1.0,89.0,3.0,6.0
95,72.0,1.0,100.0,0.0,0.0,0.0,26.0,0.0,0.0
96,199.0,0.99,4000.0,0.0,0.0,31.0,2000.0,7.0,9.0
97,569.0,0.99,4000.0,0.0,0.0,31.0,2000.0,7.0,9.0
98,58.0,0.97,3000.0,0.0,0.0,34.0,1000.0,9.0,18.0
99,58.0,0.97,3000.0,0.0,0.0,34.0,1000.0,9.0,18.0
100,54.9,0.97,8000.0,500.0,0.0,49.0,7000.0,83.0,80.0
101,89.9,0.98,8000.0,0.0,0.0,24.0,5000.0,36.0,54.0
102,59.9,0.98,200.0,0.0,0.0,1.0,55.0,0.0,1.0
103,5.0,0.99,5000.0,0.0,0.0,18.0,4000.0,13.0,13.0
104,59.0,1.0,35.0,0.0,0.0,1.0,8.0,0.0,0.0
105,29.9,1.0,67.0,0.0,0.0,0.0,14.0,0.0,0.0
106,69.9,0.97,20000.0,230.0,1.0,41.0,10000.0,200.0,100.0
107,89.0,0.98,9000.0,0.0,0.0,24.0,2000.0,21.0,14.0
108,29.0,0.97,3000.0,0.0,0.0,34.0,1000.0,9.0,18.0
109,9.9,0.98,70000.0,0.0,0.0,100.0,30000.0,200.0,100.0
110,9.9,0.98,70000.0,0.0,0.0,100.0,30000.0,200.0,100.0
111,29.0,0.97,3000.0,0.0,0.0,34.0,1000.0,9.0,18.0
112,11.9,0.98,70000.0,0.0,0.0,100.0,30000.0,200.0,100.0
113,48.0,0.97,5000.0,77.0,0.0,17.0,2000.0,34.0,29.0
114,44.9,0.97,8000.0,500.0,0.0,49.0,7000.0,83.0,80.0
115,62.9,0.96,1000.0,0.0,0.0,2.0,200.0,7.0,4.0
116,12.8,0.98,400000.0,5.0,0.0,1000.0,100000.0,1000.0,1000.0
117,9.9,0.98,70000.0,0.0,0.0,100.0,30000.0,200.0,100.0
118,8.9,0.98,70000.0,0.0,0.0,100.0,30000.0,200.0,100.0
119,55.0,0.99,100000.0,459.0,0.0,100.0,40000.0,200.0,100.0
120,7.65,0.97,200000.0,500.0,7.0,1000.0,100000.0,1000.0,1000.0
121,120.0,0.99,60000.0,500.0,2.0,200.0,30000.0,100.0,200.0
122,50.91,0.97,200000.0,500.0,7.0,1000.0,100000.0,1000.0,1000.0
123,42.41,0.97,200000.0,500.0,7.0,1000.0,100000.0,1000.0,1000.0
124,89.0,0.97,8000.0,0.0,0.0,23.0,2000.0,16.0,30.0
125,58.65,0.97,200000.0,500.0,7.0,1000.0,100000.0,1000.0,1000.0
126,69.9,1.0,100.0,0.0,0.0,1.0,23.0,0.0,0.0
127,11.81,0.97,200000.0,500.0,7.0,1000.0,100000.0,1000.0,1000.0
128,13.5,0.99,100000.0,459.0,0.0,100.0,40000.0,200.0,100.0
129,49.9,0.96,900.0,0.0,0.0,3.0,100.0,1.0,5.0
130,10.2,0.97,200000.0,500.0,7.0,1000.0,100000.0,1000.0,1000.0
131,25.0,0.99,100000.0,459.0,0.0,100.0,40000.0,200.0,100.0
132,27.2,0.97,200000.0,500.0,7.0,1000.0,100000.0,1000.0,1000.0
133,149.0,0.97,900000.0,0.0,0.0,1000.0,100000.0,1000.0,2000.0
134,88.0,0.97,20000.0,0.0,0.0,74.0,5000.0,74.0,87.0
135,68.0,0.97,10000.0,0.0,0.0,92.0,3000.0,41.0,50.0
136,79.0,0.97,10000.0,0.0,0.0,92.0,3000.0,41.0,50.0
137,52.0,0.98,20000.0,50.0,2.0,82.0,10000.0,96.0,99.0
138,68.0,0.97,10000.0,0.0,0.0,92.0,3000.0,41.0,50.0
139,32.4,0.97,10000.0,0.0,0.0,92.0,3000.0,41.0,50.0
140,29.9,0.98,1000.0,0.0,0.0,3.0,400.0,4.0,3.0
141,119.0,0.98,10000.0,0.0,0.0,28.0,3000.0,27.0,27.0
142,79.0,0.98,30000.0,307.0,1.0,98.0,10000.0,100.0,100.0
143,69.0,0.98,10000.0,128.0,0.0,41.0,7000.0,66.0,75.0
144,98.0,0.97,51.0,0.0,0.0,1.0,30.0,0.0,1.0
145,66.0,0.97,1000.0,0.0,0.0,9.0,200.0,4.0,2.0
146,59.0,0.98,1000.0,7.0,0.0,9.0,600.0,4.0,3.0
147,54.9,0.99,1000.0,0.0,0.0,9.0,700.0,3.0,3.0
148,38.9,0.97,3000.0,0.0,0.0,4.0,700.0,11.0,8.0
149,29.9,0.97,3000.0,0.0,0.0,28.0,700.0,10.0,8.0
150,69.9,0.98,6000.0,0.0,0.0,14.0,1000.0,17.0,10.0
151,85.0,0.98,10000.0,0.0,0.0,35.0,5000.0,30.0,30.0
152,39.9,0.99,10000.0,0.0,0.0,39.0,5000.0,25.0,25.0
153,35.8,0.97,60000.0,500.0,0.0,200.0,20000.0,200.0,200.0
154,39.0,0.97,60000.0,500.0,0.0,200.0,20000.0,200.0,200.0
155,34.9,0.97,8000.0,121.0,0.0,24.0,3000.0,73.0,38.0
156,59.9,0.98,6000.0,0.0,0.0,14.0,1000.0,17.0,10.0
157,129.0,1.0,300.0,0.0,0.0,2.0,100.0,0.0,0.0
158,89.0,1.0,300.0,0.0,0.0,2.0,98.0,0.0,0.0
159,80.0,0.98,1000000.0,500.0,12.0,3000.0,1000000.0,10000.0,7000.0
160,65.0,0.98,20000.0,0.0,0.0,78.0,20000.0,100.0,100.0
161,79.0,0.98,10000.0,60.0,0.0,51.0,6000.0,52.0,47.0
162,79.0,0.98,700.0,0.0,0.0,2.0,600.0,1.0,6.0
163,58.65,0.98,6000.0,0.0,0.0,2.0,500.0,2.0,4.0
164,41.0,1.0,500.0,0.0,0.0,0.0,300.0,0.0,0.0
165,99.0,0.99,50000.0,209.0,0.0,200.0,30000.0,88.0,100.0
166,43.9,0.97,1000.0,5.0,0.0,1.0,1000.0,11.0,11.0
167,199.0,0.99,50000.0,209.0,0.0,200.0,30000.0,88.0,100.0
168,39.9,0.97,70000.0,500.0,1.0,300.0,50000.0,1000.0,400.0
169,79.9,0.97,500.0,0.0,0.0,6.0,100.0,2.0,1.0
170,37.0,1.0,500.0,0.0,0.0,0.0,300.0,0.0,0.0
171,25.0,0.97,10000.0,0.0,0.0,11.0,2000.0,41.0,24.0
172,15.0,0.97,70000.0,500.0,1.0,300.0,50000.0,1000.0,400.0
173,16.0,0.97,70000.0,500.0,1.0,300.0,50000.0,1000.0,400.0
174,49.0,1.0,300.0,0.0,0.0,2.0,100.0,0.0,0.0
175,19.9,0.98,20000.0,0.0,0.0,14.0,2000.0,17.0,19.0
176,29.0,0.97,300000.0,500.0,6.0,1000.0,200000.0,2000.0,2000.0
177,23.9,0.97,1000.0,5.0,0.0,1.0,1000.0,11.0,11.0
178,10.0,0.98,2000.0,0.0,0.0,3.0,700.0,9.0,6.0
179,25.8,0.97,300000.0,500.0,6.0,1000.0,200000.0,2000.0,2000.0
180,49.9,0.98,10000.0,60.0,0.0,51.0,6000.0,53.0,47.0
181,25.9,0.97,300000.0,500.0,6.0,1000.0,200000.0,2000.0,2000.0
182,25.0,0.97,70000.0,500.0,1.0,300.0,50000.0,1000.0,400.0
183,9.9,0.97,70000.0,500.0,1.0,300.0,50000.0,1000.0,400.0
184,5.9,0.96,90000.0,381.0,1.0,200.0,60000.0,1000.0,1000.0
185,26.0,0.97,300000.0,500.0,6.0,1000.0,200000.0,2000.0,2000.0
186,8.41,0.98,6000.0,0.0,0.0,2.0,500.0,2.0,4.0
187,142.9,0.97,60000.0,150.0,0.0,100.0,10000.0,200.0,200.0
188,39.9,0.98,6000.0,0.0,0.0,14.0,1000.0,17.0,10.0
189,29.9,0.97,1000.0,26.0,0.0,2.0,1000.0,10.0,13.0
190,75.0,0.96,100.0,0.0,0.0,1.0,27.0,1.0,0.0
191,98.0,0.96,400.0,0.0,0.0,1.0,73.0,3.0,0.0
192,199.0,0.99,4000.0,0.0,0.0,31.0,2000.0,7.0,9.0
193,45.9,0.98,1000.0,0.0,0.0,3.0,300.0,3.0,2.0
194,29.8,0.9500000000000001,100.0,0.0,0.0,0.0,21.0,0.0,1.0
195,39.9,0.9500000000000001,4000.0,0.0,0.0,20.0,700.0,13.0,22.0
196,56.0,0.97,10000.0,111.0,0.0,36.0,10000.0,100.0,100.0
197,36.9,0.98,3000.0,0.0,0.0,6.0,500.0,6.0,6.0
198,49.9,0.98,1000.0,0.0,0.0,2.0,100.0,2.0,1.0
199,35.0,0.98,20000.0,50.0,2.0,82.0,10000.0,96.0,99.0
200,49.0,1.0,100.0,0.0,0.0,1.0,74.0,0.0,0.0
201,35.0,1.0,300.0,0.0,0.0,2.0,88.0,0.0,0.0
202,12.0,0.97,1000.0,0.0,0.0,3.0,400.0,6.0,5.0
203,69.0,0.97,900.0,0.0,0.0,5.0,200.0,1.0,5.0
204,129.9,1.0,100.0,0.0,0.0,0.0,39.0,0.0,0.0
205,79.0,0.97,300.0,0.0,0.0,0.0,66.0,1.0,1.0
206,29.0,0.96,1000.0,0.0,0.0,3.0,200.0,5.0,5.0
207,49.0,0.98,100000.0,0.0,0.0,200.0,20000.0,200.0,200.0
208,79.0,0.98,20000.0,0.0,0.0,40.0,6000.0,65.0,56.0
209,118.0,0.93,30000.0,0.0,0.0,100.0,5000.0,100.0,200.0
210,35.0,0.98,300.0,0.0,0.0,1.0,63.0,0.0,1.0
211,12.9,0.98,30000.0,368.0,1.0,100.0,10000.0,100.0,94.0
212,13.9,0.97,300.0,0.0,0.0,1.0,75.0,0.0,2.0
213,11.0,0.93,200.0,0.0,0.0,1.0,54.0,2.0,2.0
214,66.0,0.99,9000.0,0.0,0.0,100.0,6000.0,7.0,18.0
215,39.9,0.97,200000.0,500.0,7.0,1000.0,100000.0,1000.0,1000.0
216,59.9,0.98,90000.0,0.0,0.0,100.0,20000.0,100.0,200.0
217,128.0,0.99,100000.0,500.0,1.0,200.0,70000.0,300.0,300.0
218,25.88,0.97,3000.0,0.0,0.0,29.0,700.0,10.0,8.0
219,39.9,0.97,40000.0,0.0,0.0,100.0,10000.0,100.0,100.0
220,89.0,0.98,400.0,0.0,0.0,1.0,99.0,1.0,1.0
221,15.9,0.98,70000.0,0.0,0.0,100.0,30000.0,200.0,100.0
222,45.0,0.97,600.0,5.0,0.0,2.0,200.0,2.0,4.0
223,65.0,0.8300000000000001,26.0,0.0,0.0,0.0,5.0,1.0,0.0
224,25.9,0.97,1000.0,14.0,0.0,8.0,900.0,12.0,10.0
225,69.9,0.97,1000.0,32.0,0.0,7.0,900.0,12.0,15.0
226,89.9,0.98,90000.0,0.0,0.0,100.0,20000.0,100.0,200.0
227,0.98,0.93,100.0,0.0,0.0,0.0,29.0,1.0,1.0
228,65.0,1.0,91.0,0.0,0.0,1.0,28.0,0.0,0.0
229,48.0,0.98,10000.0,473.0,0.0,33.0,6000.0,42.0,37.0
230,38.9,0.97,3000.0,0.0,0.0,6.0,500.0,6.0,6.0
231,29.9,0.96,300.0,5.0,0.0,0.0,100.0,2.0,4.0
232,78.0,0.97,5000.0,0.0,0.0,22.0,1000.0,13.0,14.0
233,109.0,0.98,10000.0,418.0,2.0,100.0,10000.0,96.0,100.0
234,16.9,0.97,10000.0,0.0,0.0,45.0,5000.0,78.0,86.0
235,56.5,0.97,4000.0,0.0,0.0,22.0,1000.0,17.0,11.0
236,49.0,0.98,100000.0,0.0,0.0,300.0,60000.0,300.0,600.0
237,12.9,0.97,1000.0,0.0,0.0,0.0,200.0,4.0,3.0
238,168.0,0.99,100000.0,500.0,1.0,200.0,70000.0,300.0,300.0
239,79.9,0.97,2000.0,0.0,0.0,10.0,400.0,5.0,8.0
240,69.0,0.97,2000.0,0.0,0.0,7.0,400.0,9.0,6.0
241,68.0,0.98,10000.0,0.0,0.0,33.0,2000.0,16.0,29.0
242,59.9,0.97,90000.0,500.0,0.0,300.0,50000.0,800.0,600.0
243,169.0,0.99,4000.0,0.0,0.0,31.0,2000.0,7.0,9.0
244,49.0,0.9500000000000001,200.0,0.0,0.0,0.0,38.0,1.0,1.0
245,30.0,0.98,2000.0,0.0,0.0,2.0,300.0,3.0,3.0
246,55.0,0.98,200000.0,195.0,1.0,700.0,100000.0,1000.0,1000.0
247,9.9,0.97,30000.0,0.0,0.0,36.0,6000.0,100.0,89.0
248,99.9,0.9400000000000001,10000.0,0.0,0.0,96.0,6000.0,65.0,300.0
249,61.9,0.98,4000.0,20.0,0.0,11.0,2000.0,14.0,14.0
250,46.6,0.97,7000.0,0.0,0.0,23.0,1000.0,20.0,25.0
251,9.9,0.98,20000.0,0.0,0.0,40.0,6000.0,65.0,56.0
252,79.0,1.0,300.0,0.0,0.0,0.0,65.0,0.0,0.0
253,19.9,0.93,2000.0,0.0,0.0,9.0,500.0,18.0,17.0
254,59.9,0.98,200000.0,195.0,1.0,700.0,100000.0,1000.0,1000.0
255,59.0,0.96,3000.0,0.0,0.0,9.0,700.0,7.0,16.0
256,49.9,0.98,2000.0,17.0,0.0,10.0,1000.0,8.0,14.0
257,72.0,0.97,1000.0,0.0,0.0,2.0,300.0,5.0,4.0
258,37.9,0.98,2000.0,0.0,0.0,8.0,500.0,7.0,3.0
259,79.9,0.9500000000000001,10000.0,0.0,0.0,74.0,3000.0,57.0,87.0
260,59.9,0.96,900.0,0.0,0.0,4.0,100.0,3.0,3.0
261,168.0,0.99,20000.0,38.0,0.0,76.0,10000.0,28.0,34.0
262,39.9,0.9,200.0,2.0,0.0,2.0,76.0,3.0,5.0
263,9.9,1.0,91.0,0.0,0.0,0.0,30.0,0.0,0.0
264,109.0,1.0,100.0,0.0,0.0,0.0,20.0,0.0,0.0
265,43.9,0.98,9000.0,0.0,0.0,26.0,1000.0,19.0,14.0
266,47.8,0.98,70000.0,0.0,0.0,200.0,20000.0,200.0,200.0
267,49.0,0.97,400.0,0.0,0.0,1.0,100.0,2.0,1.0
268,59.9,0.98,1000.0,0.0,0.0,3.0,600.0,3.0,5.0
269,15.9,0.98,30000.0,368.0,1.0,100.0,10000.0,100.0,94.0
270,39.8,0.98,500.0,0.0,0.0,4.0,100.0,0.0,3.0
271,34.9,1.0,37.0,0.0,0.0,0.0,9.0,0.0,0.0
272,19.9,0.99,7000.0,0.0,0.0,21.0,4000.0,23.0,10.0
273,39.0,1.0,200.0,0.0,0.0,0.0,88.0,0.0,0.0
274,9.0,0.97,20000.0,0.0,0.0,51.0,8000.0,89.0,82.0
275,90.0,0.97,6000.0,0.0,0.0,6.0,800.0,9.0,12.0
276,49.0,1.0,75.0,0.0,0.0,0.0,17.0,0.0,0.0
277,199.0,0.98,10000.0,0.0,0.0,200.0,8000.0,37.0,61.0
278,69.9,0.98,8000.0,0.0,0.0,24.0,5000.0,36.0,54.0
279,89.0,1.0,100.0,0.0,0.0,1.0,31.0,0.0,0.0
280,99.0,0.99,3000.0,71.0,0.0,5.0,1000.0,7.0,9.0
281,0.99,0.98,200.0,0.0,0.0,1.0,51.0,0.0,1.0
282,19.9,0.97,200.0,0.0,0.0,1.0,36.0,0.0,1.0
283,39.9,0.99,3000.0,51.0,0.0,17.0,2000.0,11.0,10.0
284,25.0,0.97,10000.0,0.0,0.0,68.0,3000.0,46.0,56.0
285,39.0,0.97,100.0,0.0,0.0,0.0,45.0,0.0,1.0
286,98.0,0.97,500.0,0.0,0.0,0.0,100.0,2.0,1.0
287,79.0,0.98,300.0,0.0,0.0,1.0,68.0,0.0,1.0
288,69.9,1.0,31.0,0.0,0.0,0.0,29.0,0.0,0.0
289,200.0,1.0,200.0,0.0,0.0,0.0,71.0,0.0,0.0
290,9.9,0.97,3000.0,60.0,0.0,18.0,1000.0,23.0,27.0
291,89.9,0.97,10000.0,0.0,0.0,100.0,4000.0,46.0,68.0
292,99.0,0.99,10000.0,0.0,0.0,52.0,6000.0,27.0,22.0
293,49.0,0.98,100000.0,0.0,0.0,300.0,60000.0,300.0,600.0
294,51.9,0.96,1000.0,0.0,0.0,2.0,200.0,6.0,4.0
295,79.9,0.96,70000.0,500.0,1.0,200.0,50000.0,1000.0,800.0
296,49.9,0.99,9000.0,0.0,0.0,18.0,6000.0,17.0,20.0
297,199.0,0.9500000000000001,1000.0,0.0,0.0,3.0,200.0,3.0,8.0
298,89.9,0.9500000000000001,1000.0,0.0,0.0,3.0,200.0,3.0,8.0
299,22.5,0.9500000000000001,700.0,0.0,0.0,3.0,100.0,5.0,2.0
300,35.0,1.0,100.0,0.0,0.0,1.0,36.0,0.0,0.0
301,49.9,0.99,20000.0,0.0,0.0,10.0,3000.0,13.0,4.0
302,44.9,0.98,2000.0,0.0,0.0,6.0,400.0,4.0,2.0
303,108.0,0.97,100.0,0.0,0.0,1.0,88.0,0.0,2.0
304,69.0,0.98,200.0,0.0,0.0,7.0,100.0,0.0,2.0
305,28.0,0.98,4000.0,1.0,0.0,18.0,2000.0,22.0,15.0
306,59.9,0.96,900.0,0.0,0.0,4.0,100.0,3.0,3.0
307,34.9,0.97,200.0,0.0,0.0,0.0,38.0,1.0,0.0
308,9.9,0.98,10000.0,0.0,0.0,45.0,3000.0,33.0,20.0
309,9.0,0.97,40000.0,500.0,0.0,100.0,30000.0,500.0,300.0
310,29.0,0.99,1000.0,0.0,0.0,4.0,300.0,0.0,2.0
311,299.0,0.99,40000.0,278.0,0.0,100.0,20000.0,100.0,100.0
312,45.0,0.98,2000.0,3.0,0.0,15.0,1000.0,16.0,9.0
313,69.9,0.97,10000.0,0.0,0.0,81.0,4000.0,56.0,58.0
314,29.0,0.98,100000.0,14.0,1.0,300.0,40000.0,300.0,300.0
315,24.0,0.97,70000.0,500.0,1.0,300.0,50000.0,1000.0,400.0
316,129.0,0.97,500.0,0.0,0.0,1.0,100.0,1.0,4.0
317,49.0,1.0,200.0,0.0,0.0,0.0,91.0,0.0,0.0
318,15.0,0.97,20000.0,500.0,1.0,66.0,10000.0,200.0,100.0
319,25.0,0.98,10000.0,0.0,0.0,45.0,3000.0,33.0,20.0
320,49.0,0.99,3000.0,71.0,0.0,5.0,1000.0,7.0,9.0
321,89.0,0.98,100000.0,0.0,0.0,300.0,60000.0,300.0,600.0
322,69.9,0.99,10000.0,1.0,0.0,40.0,7000.0,28.0,36.0
323,109.9,1.0,500.0,0.0,0.0,3.0,100.0,0.0,0.0
324,99.0,0.98,7000.0,0.0,0.0,43.0,3000.0,16.0,20.0
325,0.87,1.0,42.0,0.0,0.0,0.0,5.0,0.0,0.0
326,71.0,0.97,500.0,0.0,0.0,0.0,96.0,2.0,0.0
327,128.0,0.97,400.0,0.0,0.0,1.0,79.0,2.0,0.0
328,129.9,0.96,10000.0,0.0,0.0,39.0,2000.0,26.0,57.0
329,65.9,1.0,200.0,0.0,0.0,1.0,55.0,0.0,0.0
330,79.9,0.97,10000.0,0.0,0.0,81.0,4000.0,56.0,58.0
331,79.0,0.97,10000.0,58.0,0.0,18.0,7000.0,80.0,73.0
332,49.9,0.9400000000000001,10000.0,0.0,0.0,96.0,6000.0,65.0,300.0
333,129.9,0.98,1000.0,0.0,0.0,8.0,200.0,1.0,3.0
334,45.9,0.97,3000.0,0.0,0.0,4.0,700.0,11.0,8.0
335,79.0,0.9,42.0,0.0,0.0,0.0,10.0,1.0,0.0
336,20.0,0.96,300.0,6.0,0.0,0.0,100.0,5.0,3.0
337,79.0,0.9500000000000001,100.0,0.0,0.0,0.0,19.0,1.0,0.0
338,47.9,0.96,1000.0,0.0,0.0,2.0,200.0,7.0,4.0
339,43.0,0.99,100000.0,459.0,0.0,100.0,40000.0,200.0,100.0
340,39.9,0.97,3000.0,0.0,0.0,28.0,700.0,10.0,8.0
341,49.0,0.99,6000.0,111.0,0.0,36.0,4000.0,15.0,24.0
342,49.9,1.0,200.0,0.0,0.0,1.0,74.0,0.0,0.0
343,99.0,0.93,100.0,0.0,0.0,0.0,28.0,1.0,1.0
344,39.9,0.97,10000.0,0.0,0.0,45.0,5000.0,78.0,86.0
345,49.9,0.9500000000000001,10000.0,0.0,0.0,74.0,3000.0,57.0,87.0
346,59.0,0.97,20000.0,500.0,1.0,66.0,10000.0,200.0,100.0
347,39.9,0.99,50000.0,209.0,0.0,200.0,30000.0,88.0,100.0
348,109.0,0.9400000000000001,73.0,0.0,0.0,0.0,18.0,0.0,1.0
349,33.9,1.0,100.0,0.0,0.0,0.0,35.0,0.0,0.0
350,7.4,0.98,10000.0,36.0,0.0,47.0,5000.0,58.0,49.0
351,79.0,1.0,100.0,0.0,0.0,0.0,21.0,0.0,0.0
352,35.0,0.98,9000.0,90.0,0.0,31.0,5000.0,51.0,28.0
353,12.8,1.0,68.0,0.0,0.0,0.0,16.0,0.0,0.0
354,69.0,0.97,200.0,0.0,0.0,0.0,37.0,1.0,0.0
355,58.0,0.99,200.0,1.0,0.0,2.0,100.0,0.0,1.0
356,208.0,0.99,2000.0,0.0,0.0,7.0,400.0,1.0,0.0
357,65.0,0.99,600.0,0.0,0.0,0.0,100.0,0.0,1.0
358,78.0,0.98,400000.0,500.0,5.0,1000.0,200000.0,1000.0,1000.0
359,225.6,0.98,700.0,0.0,0.0,0.0,82.0,0.0,1.0
360,18.8,0.97,600.0,0.0,0.0,4.0,200.0,4.0,1.0
361,149.9,0.98,700.0,0.0,0.0,2.0,100.0,0.0,2.0
362,39.9,0.98,300.0,0.0,0.0,3.0,83.0,1.0,0.0
363,99.5,0.93,100.0,0.0,0.0,0.0,27.0,0.0,2.0
364,158.0,1.0,49.0,0.0,0.0,2.0,20.0,0.0,0.0
365,48.0,1.0,600.0,0.0,0.0,5.0,200.0,0.0,0.0
366,99.0,0.98,3000.0,0.0,0.0,48.0,1000.0,7.0,16.0
367,68.0,0.99,600.0,0.0,0.0,7.0,300.0,2.0,1.0
368,29.0,0.98,200000.0,195.0,1.0,700.0,100000.0,1000.0,1000.0
369,178.0,1.0,66.0,0.0,0.0,0.0,10.0,0.0,0.0
370,37.9,0.97,30000.0,500.0,0.0,34.0,20000.0,300.0,200.0
371,49.0,0.99,500.0,0.0,0.0,1.0,100.0,0.0,1.0
372,28.5,0.96,1000.0,0.0,0.0,2.0,200.0,6.0,5.0
373,52.9,0.97,6000.0,175.0,0.0,19.0,4000.0,60.0,57.0
374,49.9,0.97,300.0,0.0,0.0,3.0,100.0,2.0,1.0
375,58.0,0.98,1000.0,8.0,0.0,5.0,400.0,3.0,2.0
376,35.0,0.99,1000.0,9.0,0.0,13.0,900.0,1.0,1.0
377,59.0,0.96,3000.0,0.0,0.0,9.0,700.0,7.0,16.0
378,29.9,1.0,91.0,0.0,0.0,0.0,24.0,0.0,0.0
379,52.9,0.9,200.0,2.0,0.0,2.0,77.0,3.0,5.0
380,25.0,0.98,10000.0,0.0,0.0,45.0,3000.0,33.0,20.0
381,59.0,1.0,100.0,0.0,0.0,3.0,100.0,0.0,0.0
382,49.9,0.96,200.0,0.0,0.0,0.0,57.0,2.0,0.0
383,23.9,0.93,2000.0,0.0,0.0,9.0,500.0,18.0,17.0
384,41.9,0.9500000000000001,1000.0,0.0,0.0,6.0,300.0,8.0,6.0
385,55.0,0.96,3000.0,0.0,0.0,9.0,700.0,7.0,16.0
